Tweet,Label
ada satu lagii harganya lebih mahal tapi emang bahannya enak banget. tar ya ku cek2 lagi,Neutral
sebuah pengalaman luar biasa untuk menyaksikan bahwa teknologi masih belum ada apa-apanya dibandingkan gejala alam.,Neutral
sedih banget gila denise,Sad
sopaa!! cuz akuu suka banget jurusan tari di sana aku sering ngikutin daily school nya anak sopaa dan itu asik asik bangett mereka juga suka ada event!!,Love
buat sendernya emang harus banget ya semua orang harus bisa bawa motor? kalo temen lo atau siapapun itu suka gatau diri ya lo bilangin lah,Anger
"semangat buat hari ini ya!! u deserve to be happy. anw, jgn lupa sarapan raa",Joy
bakar lumbung mereka curi beras mereka biarkan mereka lapar.. kemudian datanglah pada mereka dan bagikan sepotong roti katakan pada mereka kamu sangat mencintai dan ingin mereka bahagia yakinlah dgn begitu kamu akan dicintai mereka kemudian minta mereka memilih mu jadi raja,Neutral
gapapa!! semangat ya sya,Joy
boom pernah meng-sms hyoyeon sekedar menyapa setalah berakhirnya iy2 tapi ia mendapat kecewa karena hyoyeon melupakannya begitu saja,Neutral
"padahal aku suka banget supergirl tapi dihilangin dr channelnya, adohhh sad bet",Sad
silibus kita memang kbat gila babi. bodoh yang buat silibus ni. learning should be fun.,Anger
"eh ini lucu banget, jarang bgt gue suka tiktokers cowo tapi dia lucu, mana kacamataan, rambutnyaa suka banget. kek lucuu",Love
"kadang juga di kasih target yg lebih tinggi,dg adendum siap resign atau mengundurkan diri dg suka rela tanpa tuntutan apapn kpd perusaahaan kalo tdk bisa mencapai target dari peeusahaan,dan itu ditandatangani diatas materai",Neutral
"malah ke kirim yg ini jancuks bau"" bakal marah:)",Anger
baru kemarin ketemu spesies yang begini. mana dia ngomong dibesarin lagi suaranya sampe sekelas denger. aku balas lah emosi kali aku wak,Anger
"nggak ngerti lagi, suka banget",Love
"sering, dan sampe hari ini pun masih suka kaya gitu. gak tau suka takut aja gitu, apalagi klo malem beuh kadang deg degan banget. mana blm bahagiain ortu makin makin dah ketakutan",Fear
"prnh ga sih lo lagi iseng nyanyi nih di dpn pasangan tp ga asal nyanyi gtu, bnran nyanyi. trs pasangan lo terkesima, kaget, shock lalu blg ""lah aku baru tau trnyta suara kamu bagus"" krn literally emg ga prnh nyanyi pas lg sm pasangan, malu geys",Fear
bodoh apa petik2 nama aku,Anger
hahaaha..sedih sgt ni fren. kongsi sama saya la boboy,Sad
"temen2 deket aku tau banget aku suka jawab bebas kalo ditanya mau apa, jd mereka pasti lgsg pesenin aja apapun xixi love u all",Love
"suka bang sama ketek bauk, aroma kringet, ketek basah. pokoknya suka aroma bauk ketek khas jantan ( tanpa rexona/parfum ) bisa bikin gairah, bisa sampe muncrat",Love
kalian ada yang pernah pengen banget kiss pipi nya dia ga sih?? bukan yang pake perasaan tapi kaya gemes ajaa gue kalo gemes suka nyedot pipi orang yg gemesin soalnya,Love
"kamu tahu? aku selalu selalu melawan pikiran overthinking yang senang sekali terlintas di pikiranku tentangmu. ""pantaskah aku? bagaimana jika kamu pergi? bagaimana jika suatu saat perasaanmu hilang?""",Joy
kalau di sini ma biasa ajaa masih banyak kali yg lbh gde dari ini,Neutral
ya allah aku salfok tempatku pulang gini aja aku sedih. kayari kayanya sudah tau rumahnya ya,Sad
"sering banget update sw, pas abis minjem duit eh, kukira kontaknya udah terhapus anj.. foya-foya sambil ngumpet gak enak tau, bangsat",Anger
"sini ka! dijamin file kamu bakal aman karena no repository, no self plagiarism fast proses murah (start from 2k aja) bisa qris pastinya trusted 100% bisa liat testimonials di pinned ku ya! jangan ragu mau cek di aku! fastresp?",Neutral
sesiapa yang membuat ibu dan bapaknya gembira (memberi keridhoan) maka sesungguhnya ia mendapat ridho allah s.w.t. (hadis riwayat bukhari) perjuangan penerapan syariah ..,Neutral
nempel banget kalian .. padahal ngobrol tinggal ngobrol kenapa harus bisik2 segala kan q suka jadinya,Love
"pagi pagi udah emosi baca au kesel, gak blh ada yg bikin bian kecewa atau sedih ih",Anger
"pejabat kaget itu budaya kumpulan orang 2 bego bermain drama, prestasi menjilat , korupnya ga kira2.",Anger
"tempel stiker di kaca belakang mobil boleh saja, asal jangan penuh",Neutral
dari kemaren aku demam + tenggorokan nya sakit.. ya allah takut,Fear
"kalo gak gandengan tangan meriang tiap hangout di public place aja lengket ngt, gimana kalo pas lagi qtime berdua di private place gitu duh, makasih udah bikin makin menghalu dan btw, di yang kedua tuh seohyun sempet ragu harus pake cincin pernikahannya apa enggak",Fear
"sedih ngga sih,harus dengar hal yang kaya nya kalo di denger bikin ovt,sedih dan yang lainnya:)",Sad
pengen pede buat mens team tp takut jg kesandung wkwk cmn kayany grup neraka sih inimah,Fear
"pagi juga om, semoga sehat selalu ngopi om enak sekarang apalagi ngak ada beban liat kiri dan kanan liat orang mencurigakan",Joy
"gw terlalu kepo,seharusnya gw gk tau jadi tau tapi mau gmn lagi pas tau rasanya benci banget sama dia tapi di satu sisi gw kasian harus gmn juga gtw jadi ini hanya rasa kasian sj",Sad
"posisi sendiri itu emang enak, tapi kalo lagi ngerasa sendirian gak enak banget :v kalian gt juga gak si?",Sad
"suka banget sama lagu bangtan yg film out itu enak banget di telinga gue ada yg sama ga? jangan lupa streaming di semua platform musik ya termasuk yt,i vote for for at the 2022,",Joy
"aku marah sama kamu bukan berarti aku galak, tapi aku menegur kesalahan kamu dan ingin kamu berubah lebih baik.",Love
"banyak fans tersakiti. entah dr bws atau shipper main couple di series. posisi win sama female lead di series baru jg jadi serba salah. mereka mau deket ke bright nanti dihujat, gak deket dibilang gak ada momen dan itu jg ngebuat fans kecewa.",Sad
"jihan ternyata suka nonton shiva, sama banget meskipun gak inget itunya",Love
tapi itu langitnya cerah,Joy
"kadang suka cape ngehunter suka bosen juga, idk perasaan dulu sm sekarang pas ngehunter tuh udh kyk beda banget, dulu kyk nenggebu gebu semangat 45 buat ngert tp sekarang nggak kyk males banget gk ada semangat2 nya",Neutral
"jd yg berhak marah disini ya kamu. dia berhak khawatir karena temen, tapi ga berhak buat bertindak ampe jemput kamu begitu, karena udh terlalu ngatur. mungkin sebelum maksa jemput harusnya bisa bujuk lewat chat baik2 biar kamu luluh dan akhirnya mau pulang. but idk",Neutral
"dulu di medsos saya baca, banyak yg komen psi itu dipelesetkan dng kepanjangan partai sampah indonesia.dan saya sangat sedih mendengarnya.tapi sekarang saya baru mulai mempercayai akan hal itu..terlebih sekarang setelah mengetahui kwalitas pimpinannya spt ini",Sad
"mo bilang kicep, takut..gitu aja kok malu saadd kasad..",Fear
seperti tidak ada semangat hidup,Sad
"tapi cuy gue malah ke trigger lagi pikiran yg bikin sebel sama diri sendiri haha. ya emang si belom waktunya. cuma sebenernya gue tau, gue bisa banget kek gitu. cuma tiap mau melangkah, ada aja hambatannya. gemes aja gitu. kek manusia bodoh bat gue apus ig dulu fix!",Sad
"bohong ya, biasanya marah marah tuh gue liat",Anger
aku takut nak baca thread ni. aku yg belum pregnant pun dah takut,Fear
"maaf tadi awal liat ketawa. kirain lagi cosplay jadi pocong. pas tau emang emengnya meninggal, jadi sedih. maafkeun ya emeng",Sad
pas mau menikmatia weekendku tbtb di awal weekend dpt kabar yg bikin harus full banting setir ganti jadwal letas enjoy this,Neutral
"kak makasih banyak ya udah bikin aku senyum tiap hari setelah baca au kaka, setiap liat kaka update aku seneng banget hehe rasanya kaya dapet kabar dari ay.. - makasih juga ya nder udh suka sama renjana. udh sayang, udh ikutin huhu aku..",Love
gue takut dm authornya apalagi boong umur pdhl dosaan baca gituan gasi gatau si,Fear
"soobin :( aku sedih peliharaan kesayangan ku mati. i can't stop crying. kmrn tiba2 g mau minum trs lemes jugak, klo ke dokter hewan jauh dr t4 tinggal ku. i can't lose her :( wht should i do :(",Sad
"ikutan sedih bacanya, keputusan berat tapi aku yakin denise pasti udah pertimbangan hal ini. yang terbaik untuk denise, semangat juga lockeys.",Sad
2x suka seseorang dan orang itu suka orang lain. berturut-turut. sedih amat hidup saya :(,Sad
"samaa yaampun, lily juga suka berebutan sama kaka!! feeding frenzyy yaa?? yaampun kangen banget",Love
terserah dan masa bodoh jika kamu tidak suka atau bahkan membenciku . rasa kesalku belum juga hilang,Anger
gue kaget bgt,Fear
"andaikan saja aku tahu, kau tak hadirkan cintamu. inginku melepasamau dengan pelukan",Neutral
"makanya, kadang kita suka mikir ya ""ini orang kok pd banget ya padahal skill nya ya b aja"" tapi, orang yang pinter and capable di bidangnya, justru rendah hati dan tidak sombong, malahan semangat belajarnya lebih tinggi daripada orang yang biasa aja.",Love
aku orang yang suka banget berkendara kalo ngantuk tu melipir indmr cuma buat sekedar duduk sama minum apa gitu seringnya si kapal api gula aren yg dingin nah tadi liat disebelahnya ada kopi kenangan. itu bagus banget si kek tiba tiba bikin kemasan ritelan apa aku yg baru tau ya,Love
alhamdulillah pake kerudung karena keinginan sendiri. justru malah malu pake baju haram,Joy
dikit bangey baru juga beli belum sebulan udah mau habis sedih banget agak mahal juga tapi cocok sih lumayan nyobak yg wardah gk cocok soalnya di aku,Sad
"cr7: kenapa sedih banget tampaknya kau adekku? elanga: iya bang, mo gimana lagi ga sedih, lha wong abang kesayanganku, si bang anthony martial pergi. cr7: stress.",Sad
"sorry to say, gk dulu deh opini nya kak. gamasuk di akal dan hati nurani soalnya. ya kalo sekali dua kali mah gpp, kalo tiap pagi(?) hmm. mending aku rusak hubungan daripada trus trusan nahan emosi jiwa nglawan rekanan gatau diri.",Anger
"mau sedih,tapi..",Sad
kaget.. masuk topik,Fear
"ok, jangan berlebihan sewajarnya saja",Neutral
semangat teruss kapanpun itu,Joy
pdhl kalau beli di ojek online ini cepet banget loh pelayanannya. jd aku kira suka kosong gt,Neutral
eh anjing emg baim mana baim tu rada tau ga lo? bangsat emg lu sibuk / gabut gak? menyebut oknum2 untuk digibahin (iya yg di gibahin ga cuma 1) ya allah wkwkw mbabung lu frik,Anger
"jangan marah padanya jika dia tidak lagi peduli. tapi marahlah pada diri sendiri sebab ketika dia peduli, kamu tidak pernah menghargai.",Sad
suka beli notes yang gemes tapi abis itu ga dipake karena sayang,Love
"suka yg isinya nangkaa dulu pas smp suka banget beli yg nangkaa :"""" kangen",Love
tali iman yang paling kuat adalah cinta karena allah dan benci karena allah.  (hr. at tirmidzi),Neutral
"bahaha pingsan mah pingsan aja mun pake chat dolo. kesian camer lo ntar ngangkat keberatan:') jangan lama lamaa tapinya. orgnyaa biarin duluu aja? kangennyaa dah luber luberr gimanaa dong? tp senengkaan liat dia walo marah? seenggaknya bpkk lega, dia ga kek yg bapak pikirin",Neutral
"eeee bak je baca ni ak gamau emosi sndirian, dia yg minjem kok dia yg ngatur pantek ajan leme cicingan ne",Anger
"kenapa sih gw malah download valorant lagi, tolol",Anger
vsoy enak bgt tuh,Joy
"tau ga si rasanya kecewa sama diri sendiri?? kaya yg ""oh gua gagal lagi"".",Sad
kabar baik,Neutral
ga tau gw ga ngetes asjckskdkgjahajdjfa (tapi tbh kalo beneran pun ga kaget soalnya emang lebih parah dari biasa ),Neutral
mvs udah nonton kesekian kali dan masih tetep mewek:( recommended buat yg lagi mau nonton yg sedih-sedih!!,Sad
"3. sementara utk 6 sampel, diambil 2 relatif dekat transportasi massal (dibawah 1 km - tergantung posisi rumah) smtr 4 lokasi jauh (2 km) atau tanpa opsi transportasi massal (kecuali citra raya cikupa ada bis feeder swasta). dari lokasi saja, tentu sdh condong ke non transit",Neutral
"dengan senang hati, kak ini, semoga bisa bantu memandu yaa,",Joy
"sampe sekarang gue masih sedih bakal nangis kalo baca liriknya. serelate itu sama kehidupan banyak orang. karya yang di tulis mark beneran bagus banget dan dari segi vocal, rap, semua yang dia lakuin di mv bener keren banget! dan bikin gue bangga sama mark huhu ily",Love
sedih bgt liatnyaa jd ikutan nangis,Sad
tapi sedih juga karena yg aku pikir selama ini dia baik2 aja ternyata mikir kayak gitu :(,Sad
"ntu ada kecoak, jijel takut",Fear
apa kabar??,Neutral
"sumpah no comment. brcnd. temen gue lumayan lama paling lama itungane udah mau tiga tahun apa?so far so good galak banget tapi sumpah keren banget anaknya kreatip dan suportip, suka minum kopi sehari abis dua liter abis itu bilang gabisa tidur :v",Joy
semangat kerja tinggi memang tak menjamin kita sukses. tapi tanpa semangat sudah pasti kita tak akan sukses.,Neutral
lagunya enak banget trus liriknya related sama kehidupan kita sbg anak. yang mau kepoin nih,Joy
"aku senang, jangan ganggu mood bahagiaku",Joy
"bingung cari souvenir untuk acara kantor anda?? pakai saja tas ransel batik dari kami, only rp. 30.00,- / pcs..hemat, murah, bernilai, dan 100% indonesia..call me 085643325959",Neutral
"sedih, liat kamu bisa lebih bahagia dengan orang lain..",Sad
"siapa tau ada yg sayang aku, jadi ini kan h-1 karna aku ga suka coklat dan akunya lagi seneng bgt olahraga boleh request ga kalo dikasi yg berguna buat olahraga gitu. semisal sepatu / kaos juga gapapa yg ptg bisa buat olga. wkwkwk",Love
"aneh si, orng kalo udh cinta kdng kadar kebegoannya meningkat. maaf sender tapi jujur lo bego",Anger
semangat o.w.l. ya!,Joy
mau marah,Anger
lagi suka banget,Love
"serius, aku saksi dua orang yang semangat buat terus lanjutkan hidupnya karena kamu. dan itu dua orang yang sangat kusayang dalam hidupku. aku tidak bisa berucap hal lain, selain kata terima kasih.",Joy
"sebelum situng diralat. sedih, tegang..",Fear
"menyendiri dulu dehh,, mabok dulu biar ga panik",Fear
"09.21 simpang muara : antrian kendaran normal diketiga kaki simpang, situasi arus lalulintas lancar",Neutral
morningg bestiee!! sepi amat deh,Neutral
"dah biasa sgt kalau dlm mimpi suka buat kecoh, jerit-jerit because ya know mimpi kan selalu opposite dgn perangai biasa kita. tapi masalahnya, tiba-tiba nak menjerit dlm loghat nismilan kat mak cik dan anak dia sbb menyibuk",Neutral
"aamiin, semangat",Joy
aaa..senang banget baru bangun udh dapat kabar baikk,Joy
"iya, gaya penulisannya aku suka banget, ringaan. enakk bacanya hahah",Joy
berita pagi ini cukup membosankan tapi gpp dapat informasi terupdate jadinya,Neutral
"aku langsung gagal fokus pas liat swatch nya di bibir kamu so, i want to try it too. warnanya aku suka banget. ikutt yukk",Love
"titalia , kenapa dia cantik banget yaallah eh bukan cantik si menawan aja gitu, suka banget liat nya kek pramugari , dia juga ramah banget",Love
"aneh ga sih? padahal dia lebih sering keluar berdua diem-diem ga ngajak aku tapi aku gada marah samsek krnapa giliran aku minta tolong buat ditemenin beli sesuatu dianya marah anjim aowkaowkaow padahal kan skornya juga 2:0,5 klo dipikir-pikir",Anger
pagi pagi udah emosi gara gara baca 2ha,Anger
gue liat 3d mv aishite aishite kok takut ya,Fear
aduh si tolol wkakkwkak,Joy
"kadrun kroco sih cuman dapet nasbung jk ada order demo. tp kini lg sepi order jd kelaparan mknya ngaco meracau jadinya, wkwk ngakak",Joy
"tapi ngga jadi sedih, wong ekskul nya ngga seru * tersenyum indah menawan spt cekep (cewek cakep)",Neutral
soonyoung aku takut sama jihoon hiks.,Fear
"ga blh sedih"" yaa",Neutral
ga malu apa ya,Fear
walaupun aku sedikit kecewa td malam krn bang twittis ngorok di space tp user gitar aku pengen ucapin selamat pagi bang jgn lupa ngopi . ada ga bang kopi merk suzuki?,Neutral
kakakk bagus banget suka suka alaska florida sgt super duper bintang 5 ilyy - terima kasih glad you like it! waduh bintangnya ada 6 tuchh,Love
hahahha bangsat team bingung ini diservice tp senin uda mulai kegiatan aduh gmn yak layarnya kelap kelip takut klo musti ganti trus mahal babikk takut filenya ilang kalo tau2 diinstal ulang mager nginstal2 lg mn blom dibek up mn hari sabtu tutup semua begee,Anger
padahal mereka juga yang suka shipping aneh banget,Love
hai piaa semangat hari inii,Joy
"njir gue sakit tenggorokan, gk enak badan, tulang linu jd mikir kena cvd, ngeri",Fear
jangan ah ak malu,Fear
"sedih juga ka bangun bangun di kolong jembatan, gak tau harus kemana",Sad
"smnga cpt selesai yah,, sedih lihatnya mrka ptus tpi masih slng syg g' tega jdinya ikut sedih",Sad
"benalu negeri bebas mencaci, krn ke adilan sdh mati.. ujar benci dan mencaci itu lah alat pekerjaan mereka, fitnah ulama, dan provokasi adalah pekerjaan sehari hari, memecah belah anak negeri.. demi uang utk nafkah haram anak2 nya dan istri..",Neutral
"consent juga, haha. aku pikir consent akan muncul setelah ada trust. hanya trust saja belum tentu diiringi consent. tapi kalo consent, biasanya udah trust dulu. udah, sesimpel itu aja wkwk.",Neutral
terima kasih pak ri 1 presidenku tetap semangat ya pak membangun bangsa ri,Joy
"mamaku mudanya emang cantik (beda jauh sama aku) tapi ga punya pacar, banyaknya kakak gemes alias emang anaknya friendly no love love club banget, jadi emang suka ga ngewaro cowok buat cinta-cintaan, meanwhile aku gak ada yang naksir dan sibuk sama cinta""an cowok kpop",Love
